index,complaints,transactions_ytd,avg_tr_amt,time_on_site,total_discounts,num_reviews,avg_review,returns,latest_review,num_total_purchases,purchase_made_last_month
3008,5,14,178.86,178.86,109.56,9,2.59,11,3,41,Yes
3009,5,13,176.09,176.09,118.99,7,2.68,13,3,41,Yes
3010,10,12,183.12,183.12,176.73,10,2.72,17,3,34,No
3011,6,12,178.1,178.1,142.28,9,2.62,12,3,40,Yes
3012,6,13,192.83,192.83,146.79,11,2.94,12,4,37,Yes
3013,5,15,193.03,193.03,145.53,10,3,12,3,39,Yes
3014,7,13,154.52,154.52,131.36,9,2.09,8,3,41,Yes
3015,5,16,195.08,195.08,131.56,10,3.25,10,3,43,Yes
3016,7,12,187.77,187.77,120.69,9,3.88,8,3,32,No
3017,6,13,185.69,185.69,158.78,9,2.65,11,3,44,Yes
3018,4,10,205.09,205.09,160.32,8,4.16,8,3,32,No
3019,7,15,189.74,189.74,151.53,11,2.85,13,4,40,No
3020,6,13,200.8,200.8,132.1,11,3.48,12,3,39,Yes
3021,5,18,189.87,189.87,145.46,8,2.54,12,4,41,No
3022,9,13,183.06,183.06,167.83,8,3.08,14,3,33,No
3023,9,10,201.95,201.95,115.72,7,3.64,16,3,40,No
3024,6,16,204.82,204.82,126.46,8,2.94,17,4,41,No
3025,8,8,192.59,192.59,133.56,8,3.29,11,4,38,No
3026,6,16,168.72,168.72,165,8,2.07,11,4,36,No
3027,5,15,202.85,202.85,125.73,11,3.54,11,3,41,Yes
3028,6,14,177.02,177.02,103.05,8,2.74,15,3,33,No
3029,12,8,186.79,186.79,110.79,9,3.35,15,4,37,No
3030,6,16,172.73,172.73,124.93,7,2.63,10,3,44,Yes
3031,8,15,162.83,162.83,143.91,9,2.4,9,4,35,No
3032,5,17,198.04,198.04,160.12,11,3.16,10,3,47,Yes
3033,6,7,173.11,173.11,131.5,6,2.79,5,5,32,No
3034,6,11,188.53,188.53,186.05,10,2.7,8,3,48,Yes
3035,4,15,174.99,174.99,79.64,7,2.51,11,3,41,Yes
3036,6,11,194.13,194.13,144.89,10,3.18,11,3,39,Yes
3037,4,16,211.04,211.04,118.78,6,3.19,15,4,39,No
3038,7,13,208.87,208.87,138.49,12,3.76,11,3,43,Yes
3039,7,15,172.45,172.45,128.32,8,2.46,10,3,47,Yes
3040,7,16,193.38,193.38,147.66,11,3.1,12,4,38,Yes
3041,8,10,185.42,185.42,103.24,9,3.09,13,4,35,Yes
3042,9,14,190.56,190.56,164.77,10,3.2,18,2,35,No
3043,6,17,161.04,161.04,140.47,8,2.31,10,3,33,No
3044,7,16,160.34,160.34,99.08,7,2.76,8,3,33,No
3045,7,13,194.11,194.11,146.86,9,3.01,15,4,34,Yes
3046,6,17,225.73,225.73,173.89,13,4.26,11,3,42,Yes
3047,6,14,185.32,185.32,146.62,8,2.65,14,3,37,Yes
3048,8,18,175.82,175.82,153.67,11,2.75,8,3,39,Yes
3049,5,14,173.92,173.92,112.62,6,2.51,14,3,39,Yes
3050,5,15,186.44,186.44,124.95,9,2.88,12,3,41,Yes
3051,6,14,178.75,178.75,160.94,9,2.45,13,3,38,No
3052,5,17,208.25,208.25,157.9,11,3.35,13,4,39,Yes
3053,7,13,211.09,211.09,136.34,13,3.77,10,4,41,Yes
3054,7,17,213.77,213.77,185.68,11,3.38,17,3,38,Yes
3055,9,12,111.33,111.33,70.11,6,1.68,7,3,30,No
3056,8,13,227.44,227.44,151.06,14,4.86,9,3,43,Yes
3057,8,8,187.11,187.11,139.74,9,3.49,10,4,33,No
3058,6,14,173.35,173.35,131.68,10,2.92,8,3,42,Yes
3059,5,15,180.37,180.37,134.34,9,2.79,7,3,48,Yes
3060,6,13,184.83,184.83,79.49,9,3.37,8,3,41,Yes
3061,6,14,193.7,193.7,142.5,10,2.88,14,4,35,Yes
3062,6,13,196.21,196.21,121.22,9,3.43,11,3,42,Yes
3063,6,13,157.77,157.77,107.7,7,1.98,12,4,33,No
3064,6,13,196.45,196.45,96.29,6,3.12,15,4,37,No
3065,9,13,146.27,146.27,110.27,10,2.06,13,3,31,No
3066,4,12,184.26,184.26,127.43,6,2.85,12,2,44,Yes
3067,8,9,200.56,200.56,133.15,6,3.59,15,3,38,No
3068,6,14,191.31,191.31,129.62,10,3.02,13,3,40,Yes
3069,7,13,213.7,213.7,121.92,12,3.9,13,4,36,Yes
3070,4,10,187.89,187.89,123.88,7,2.98,15,2,38,Yes
3071,6,12,179.89,179.89,137.93,10,3.03,10,3,39,Yes
3072,6,10,169.85,169.85,147.36,8,2.72,8,4,28,No
3073,6,9,180.62,180.62,133.45,7,3.57,9,3,23,No
3074,5,17,202.95,202.95,171.72,11,2.87,16,3,39,Yes
3075,7,9,203.05,203.05,85.36,6,3.68,11,4,45,No
3076,10,12,169.69,169.69,176.62,9,2.38,12,4,34,No
3077,5,16,141.63,141.63,107.69,6,1.78,8,3,33,No
3078,8,16,169.55,169.55,152.43,9,2.68,9,4,34,No
3079,7,18,187.76,187.76,140.99,12,3.31,9,3,36,Yes
3080,12,8,174.07,174.07,90.2,8,3.22,12,4,32,No
3081,6,14,196.46,196.46,103.41,10,3.42,10,4,42,Yes
3082,5,15,209.26,209.26,67.46,5,3.26,18,4,40,No
3083,7,9,192.09,192.09,76.82,10,3.4,12,4,35,Yes
3084,6,13,182.9,182.9,111.62,7,2.85,10,4,42,No
3085,6,14,202.47,202.47,160.31,7,2.97,13,4,39,No
3086,7,14,172.74,172.74,108.05,9,2.25,15,4,35,No
3087,12,6,178.6,178.6,97.27,10,3.26,14,4,35,No
3088,7,10,179.35,179.35,86.69,8,2.88,13,4,36,Yes
3089,8,9,191.36,191.36,97.01,10,3.67,10,4,36,Yes
3090,11,15,171.33,171.33,152.68,10,3.64,7,3,31,No
3091,5,14,178.1,178.1,105.45,8,2.97,6,3,47,Yes
3092,6,18,210.66,210.66,123.13,6,3.88,11,4,38,No
3093,4,16,160.97,160.97,95.68,5,2.64,10,2,41,Yes
3094,10,10,182.23,182.23,174.49,9,2.76,18,3,28,No
3095,7,11,179.21,179.21,103.32,8,2.85,13,4,35,Yes
3096,6,14,178.27,178.27,108.06,7,2.85,12,2,43,Yes
3097,5,16,191.78,191.78,108.11,5,3.42,11,3,41,No
3098,5,11,157.4,157.4,65.88,7,1.81,17,4,31,No
3099,7,18,150.64,150.64,86.95,5,2.02,14,2,36,Yes
3100,7,18,153.06,153.06,96.02,5,2.29,7,2,46,Yes
3101,5,17,169.26,169.26,132.89,8,2.24,11,4,35,No
3102,7,15,183.66,183.66,145.96,9,3,11,3,36,No
3103,9,7,138.11,138.11,93.75,7,1.9,15,3,29,No
3104,7,14,206.79,206.79,164.97,11,3.56,13,4,38,Yes
3105,8,14,171.39,171.39,140.76,10,2.95,11,3,29,No
3106,5,17,205.34,205.34,138.64,11,3.63,12,3,44,Yes
3107,7,22,170.94,170.94,104.15,7,2.94,7,3,45,Yes
3108,12,7,191.39,191.39,155.7,9,3.17,17,4,36,No
3109,5,17,196.85,196.85,132.92,10,3.1,11,3,42,Yes
3110,6,19,172.36,172.36,124.19,8,2.74,10,2,42,Yes
3111,4,15,199.49,199.49,143.7,8,3.28,13,2,42,Yes
3112,5,11,185.95,185.95,121.8,9,3.68,8,3,29,No
3113,9,12,189.61,189.61,157.2,10,3.3,15,3,33,No
3114,4,16,180.25,180.25,134.81,9,2.25,13,3,42,Yes
3115,11,11,183.95,183.95,131.86,12,3.32,17,3,33,No
3116,7,11,175.3,175.3,186.1,7,2.09,11,4,38,No
3117,6,19,165.75,165.75,109.06,7,2.57,10,2,43,Yes
3118,6,12,192.94,192.94,124.51,6,3.3,15,3,34,No
3119,6,13,190.19,190.19,92.6,9,3.31,9,4,40,Yes
3120,3,9,194.98,194.98,122.46,6,3.06,15,2,42,Yes
3121,8,8,202.43,202.43,103.67,9,4.08,11,3,38,No
3122,6,14,203.82,203.82,140.79,11,3.69,10,3,45,Yes
3123,3,12,205.85,205.85,122.67,5,2.27,19,4,43,No
3124,7,15,209.88,209.88,166.57,11,3.87,10,3,43,Yes
3125,8,6,207.86,207.86,161.85,8,3.68,15,4,36,No
3126,6,13,177.48,177.48,89.53,7,3.1,9,4,36,No
3127,13,15,131.49,131.49,134.89,10,2.6,7,2,29,No
3128,6,11,186.59,186.59,83.64,9,3.39,9,3,40,Yes
3129,7,13,192.49,192.49,125.04,9,3.46,10,3,41,Yes
3130,6,13,201.91,201.91,105.95,8,2.91,18,4,36,No
3131,6,16,191.6,191.6,149.55,9,2.79,14,4,38,No
3132,7,12,195.34,195.34,161.98,10,2.45,18,4,38,No
3133,8,14,211.35,211.35,126.34,8,3.18,18,4,41,No
3134,8,13,200.01,200.01,160.44,13,3.37,10,4,39,Yes
3135,6,14,189.57,189.57,124.78,9,3.01,13,3,37,Yes
3136,7,12,200.37,200.37,99.77,11,3.88,10,4,38,Yes
3137,9,16,186.6,186.6,122.59,8,3.03,16,3,41,No
3138,5,13,193.33,193.33,137.45,9,3.19,12,3,41,Yes
3139,8,13,127.76,127.76,123.84,7,1.51,8,3,34,No
3140,8,9,174.78,174.78,129.54,8,3.15,8,4,31,No
3141,5,15,213.63,213.63,103.77,6,3.49,16,4,41,No
3142,5,14,184.88,184.88,89.54,10,2.89,9,4,44,Yes
3143,9,11,167.97,167.97,119.77,8,2.39,16,3,33,No
3144,6,16,198.72,198.72,158.02,10,3.11,14,3,37,Yes
3145,8,11,191.05,191.05,97.28,8,3.45,11,4,36,Yes
3146,8,14,211.56,211.56,149.82,8,3.55,15,4,38,No
3147,7,14,164.63,164.63,133.42,8,2.02,14,4,34,No
3148,9,16,144.34,144.34,121.46,8,2.58,8,3,31,No
3149,6,13,167.38,167.38,128.25,8,2.62,8,3,43,Yes
3150,5,17,199.57,199.57,136.49,11,3.27,10,3,43,Yes
3151,10,17,167.86,167.86,107.13,8,3.43,7,3,33,No
3152,6,12,179.84,179.84,98.3,8,2.66,12,4,34,Yes
3153,9,18,228.58,228.58,233.59,11,4.29,11,4,38,No
3154,5,15,179.24,179.24,90.75,6,2.65,14,4,34,No
3155,7,13,167.87,167.87,132.73,10,2.89,8,4,30,No
3156,6,15,206.76,206.76,135.29,9,3.5,14,4,35,Yes
3157,7,14,156.72,156.72,47.06,7,2.43,13,3,31,No
3158,6,13,184.8,184.8,93.42,9,3.32,8,3,43,Yes
3159,5,15,191.17,191.17,111.67,9,2.81,12,4,36,Yes
3160,8,9,192.06,192.06,99.88,10,3.6,15,3,33,No
3161,5,19,220.11,220.11,179,12,3.88,11,3,43,Yes
3162,10,9,166.72,166.72,116.62,10,2.8,13,4,29,No
3163,9,17,161.19,161.19,158.37,9,2.35,14,3,30,No
3164,7,13,166.06,166.06,166.74,13,2.44,12,3,28,Yes
3165,8,13,172.88,172.88,150.61,11,2.42,10,4,41,Yes
3166,7,14,150.76,150.76,110.83,7,2.03,10,3,39,Yes
3167,8,13,136.96,136.96,106.25,7,1.89,9,3,30,No
3168,6,12,190.57,190.57,125.14,9,3.21,14,3,34,Yes
3169,9,14,171.43,171.43,128.07,9,2.98,12,3,32,No
3170,5,15,178.23,178.23,108.55,5,2.59,14,2,43,Yes
3171,10,13,178.7,178.7,163.96,11,3.21,12,3,32,No
3172,9,10,191.12,191.12,61.61,8,3.64,12,3,43,No
3173,4,18,189.66,189.66,140.9,9,2.66,14,3,42,Yes
3174,7,15,165.38,165.38,134.8,7,2.52,9,3,34,No
3175,8,11,193.54,193.54,136.38,8,3.55,11,3,37,No
3176,9,7,180.2,180.2,116.53,11,3.27,13,4,31,No
3177,6,5,201.38,201.38,99.7,7,3.74,11,4,37,No
3178,7,18,187.79,187.79,147.47,11,3.12,9,4,40,Yes
3179,6,15,206.88,206.88,150.77,12,3.33,15,4,36,Yes
3180,7,11,193,193,112.61,10,3.25,13,4,33,Yes
3181,4,16,184.07,184.07,110.21,9,2.65,12,3,42,Yes
3182,10,17,148.63,148.63,135.82,9,2.47,7,3,32,No
3183,7,11,204.28,204.28,137.21,12,3.93,10,3,40,Yes
3184,10,13,179.8,179.8,128.45,10,3.12,15,3,32,No
3185,6,16,157.19,157.19,116.3,8,2.06,11,4,34,No
3186,7,19,169.51,169.51,122.14,8,2.44,12,3,40,Yes
3187,7,6,208.74,208.74,140.22,6,3.41,13,4,43,No
3188,5,15,170.42,170.42,112.43,8,2.84,9,2,43,Yes
3189,8,12,176.87,176.87,160.88,9,2.85,13,3,30,No
3190,4,10,186.9,186.9,143.43,6,3.6,4,4,32,No
3191,7,10,192.43,192.43,130.25,8,3.55,10,3,35,No
3192,6,6,189.69,189.69,134.05,7,3.37,9,4,31,No
3193,5,14,179.7,179.7,131.22,8,2.27,15,4,34,Yes
3194,5,14,173.6,173.6,154.48,6,2.72,6,4,35,No
3195,8,13,166.12,166.12,146.19,8,2.22,14,3,36,No
3196,12,10,165.72,165.72,97.56,9,2.23,15,4,40,No
3197,4,8,180.45,180.45,136.49,7,3.27,4,4,30,No
3198,8,14,216.54,216.54,146.97,7,3.63,15,4,41,No
3199,5,14,178.33,178.33,93.27,6,2.51,13,4,37,No
3200,6,7,209.53,209.53,118.01,5,3.57,12,4,45,No
3201,5,16,193.54,193.54,127.13,9,3.43,9,3,44,Yes
3202,4,17,178.43,178.43,94.24,5,3.02,13,2,41,Yes
3203,10,13,188.14,188.14,164.15,9,3.18,19,2,33,No
3204,7,14,165.91,165.91,109.87,7,2.5,10,3,42,Yes
3205,8,15,170.58,170.58,167.68,9,2.47,13,3,32,No
3206,7,12,158.91,158.91,145.16,10,2.09,11,3,35,Yes
3207,3,16,208.3,208.3,101.63,6,3.2,15,4,40,No
3208,4,14,169,169,78.85,7,2.8,7,3,44,Yes
3209,6,20,167.73,167.73,102.64,9,2.88,10,3,35,Yes
3210,6,12,186.31,186.31,83.47,8,3.01,12,4,36,Yes
3211,4,11,158.94,158.94,91.39,4,2.06,16,2,40,Yes
3212,12,10,151.67,151.67,115.91,10,2.43,16,3,28,No
3213,8,20,200.12,200.12,118.29,8,4.01,9,4,36,No
3214,11,12,160.53,160.53,134.22,9,2.77,11,3,34,No
3215,6,13,192.17,192.17,110.45,10,3.36,9,3,43,Yes
3216,8,14,170.09,170.09,218.12,9,2.43,12,3,28,No
3217,9,12,168.11,168.11,147.39,9,2.52,12,4,33,No
3218,7,12,168.93,168.93,133.42,10,2.51,12,3,36,Yes
3219,4,12,215.75,215.75,129.41,6,3.17,17,4,40,No
3220,6,16,200.03,200.03,157.26,11,3.12,12,4,42,Yes
3221,5,12,179.27,179.27,139.36,8,3.07,6,4,34,No
3222,10,16,181.33,181.33,142.31,9,2.78,18,3,38,No
3223,5,11,191.17,191.17,154.38,9,2.86,12,3,44,Yes
3224,7,13,207.26,207.26,167.69,12,3.69,11,3,41,Yes
3225,4,18,195.39,195.39,141.35,9,3.21,8,3,45,Yes
3226,5,15,200.06,200.06,152.78,7,2.56,16,4,44,No
3227,10,14,175.04,175.04,148.91,10,3.04,15,3,30,No
3228,5,18,196.39,196.39,158.3,10,3.08,12,3,42,Yes
3229,4,16,178.99,178.99,142.61,8,2.17,16,3,38,Yes
3230,10,17,164.52,164.52,136.95,10,2.83,8,4,32,No
3231,12,6,210.21,210.21,60.88,9,4.2,18,3,44,No
3232,10,14,181,181,145.51,9,3.42,10,3,32,No
3233,11,18,144.07,144.07,154.07,12,2.63,7,3,27,No
3234,7,10,195.99,195.99,114.67,11,3.48,12,4,36,Yes
3235,8,9,179.79,179.79,95.14,9,3.01,12,4,34,Yes
3236,5,17,203.29,203.29,143.66,11,3.23,13,3,42,Yes
3237,7,15,156.26,156.26,137.26,9,2.14,9,3,40,Yes
3238,8,15,173.71,173.71,85.98,8,3.14,12,3,32,No
3239,4,17,181.45,181.45,113.83,5,2.89,10,2,49,Yes
3240,6,15,211.74,211.74,141.65,12,4.24,7,3,47,Yes
3241,6,15,180.49,180.49,118.26,7,2.82,11,4,35,No
3242,7,16,160.63,160.63,116.57,9,2.51,9,3,39,Yes
3243,7,9,178.48,178.48,54.3,7,3.27,9,4,37,Yes
3244,10,15,182.23,182.23,133.1,9,3.48,13,3,35,No
3245,6,14,159.13,159.13,103.53,7,2.28,12,2,40,Yes
3246,7,13,158.57,158.57,122.4,9,2.29,12,3,33,Yes
3247,7,17,153.45,153.45,130.95,9,2.03,11,3,36,Yes
3248,8,11,184.54,184.54,123.59,8,3.31,10,4,36,No
3249,8,14,172.79,172.79,131.32,9,2.73,13,3,31,No
3250,6,17,209.55,209.55,184.01,11,3.33,14,3,40,Yes
3251,6,10,167.11,167.11,145.54,11,2.39,13,3,31,Yes
3252,8,10,190.8,190.8,120,10,3.54,10,3,40,Yes
3253,7,8,207.84,207.84,125.56,6,3.51,14,3,44,No
3254,6,15,208.4,208.4,133.85,12,3.73,11,4,41,Yes
3255,7,14,157.45,157.45,135.77,10,2.25,8,3,42,Yes
3256,6,15,201.2,201.2,173.85,7,2.66,14,4,41,No
3257,5,10,176.51,176.51,137.18,8,2.65,13,3,35,Yes
3258,8,8,187.88,187.88,76.17,10,3.47,10,4,35,Yes
3259,6,14,187.83,187.83,137.59,9,3.06,9,3,45,Yes
3260,7,7,209.12,209.12,116.63,7,3.31,13,4,48,No
3261,9,14,182.37,182.37,135.6,9,2.89,16,3,38,No
3262,8,14,153.53,153.53,100.52,6,2.77,7,3,33,No
3263,9,12,139.26,139.26,37.43,6,2.35,12,3,30,No
3264,6,19,164.37,164.37,121.46,7,2.33,12,2,45,Yes
3265,7,17,172.59,172.59,140.98,9,2.43,12,3,37,Yes
3266,6,15,201.66,201.66,143.95,12,3.76,6,3,48,Yes
3267,9,12,170.45,170.45,105.37,8,2.85,13,3,33,No
3268,8,12,189.79,189.79,156.42,8,3.22,13,3,35,No
3269,6,12,184.53,184.53,144.87,8,3.08,10,3,36,No
3270,8,15,186.54,186.54,180.19,12,2.58,15,4,34,No
3271,8,9,201.82,201.82,107.28,11,3.69,12,4,35,Yes
3272,7,14,174.31,174.31,69.97,7,2.82,13,4,33,No
3273,6,12,186.27,186.27,131.59,8,3.59,5,3,39,No
3274,9,8,184.57,184.57,67.61,8,3.12,13,4,41,No
3275,5,14,166.2,166.2,121.07,9,2.58,14,2,32,Yes
3276,10,10,184.57,184.57,185.83,10,2.72,14,4,37,No
3277,6,14,208.64,208.64,178.78,11,3.48,14,3,41,Yes
3278,7,15,206.06,206.06,161.98,11,3.54,11,3,42,Yes
3279,6,13,191.54,191.54,113.19,10,3.2,11,4,40,Yes
3280,6,15,196.67,196.67,164.47,10,3.26,11,3,40,Yes
3281,5,13,179.89,179.89,106.5,7,3.1,10,2,45,Yes
3282,8,10,176.97,176.97,143.51,6,2.96,12,3,33,No
3283,7,9,186.99,186.99,116.32,6,3.34,9,4,35,No
3284,6,12,171.24,171.24,94.95,7,2.31,11,4,36,Yes
3285,7,15,175.04,175.04,138.28,8,3.15,11,3,29,No
3286,13,4,183.54,183.54,90.45,8,3.02,17,4,38,No
3287,11,14,139.67,139.67,153.85,8,2.42,5,3,33,No
3288,7,12,152.12,152.12,105.99,8,1.63,16,4,32,No
3289,8,4,197.99,197.99,113.06,9,4.03,11,4,30,No
3290,6,12,173.11,173.11,130.79,10,2.81,10,3,40,Yes
3291,10,13,163.05,163.05,114.85,8,2.99,11,3,32,No
3292,5,16,156.93,156.93,97.2,4,2.17,13,2,42,Yes
3293,9,18,156.45,156.45,136.43,10,2.39,9,4,33,No
3294,9,15,128.89,128.89,87.62,7,2.35,6,3,29,No
3295,7,18,158.98,158.98,126.98,9,2.29,12,3,37,Yes
3296,7,16,179.7,179.7,145.02,10,2.75,10,3,40,Yes
3297,7,10,182.64,182.64,123.54,9,2.88,12,4,35,No
3298,6,6,184.41,184.41,153.46,5,2.63,9,5,36,No
3299,7,15,170.4,170.4,141.78,9,3.1,9,3,30,No
3300,6,17,160.36,160.36,102.45,7,2.61,8,3,31,No
3301,8,14,169.3,169.3,94.33,7,2.97,12,3,35,No
3302,6,16,159.46,159.46,129.17,7,1.98,13,3,39,Yes
3303,5,13,186.27,186.27,133.5,9,3.11,12,3,35,Yes
3304,6,18,157.77,157.77,116.49,7,2.21,11,3,38,Yes
3305,7,16,168.46,168.46,126.21,9,2.56,10,3,40,Yes
3306,6,13,195.19,195.19,118.52,10,3.26,12,4,40,No
3307,8,11,172.19,172.19,200.64,9,2.4,11,4,32,No
3308,4,18,203.67,203.67,161.37,11,2.97,14,3,42,Yes
3309,7,9,184.98,184.98,122.76,8,3.48,11,3,31,No
3310,7,14,193.62,193.62,165.57,6,3.24,14,3,38,No
3311,9,14,183.29,183.29,145.05,7,2.76,15,3,38,No
3312,6,15,172.77,172.77,132.62,7,2.25,15,3,37,Yes
3313,5,20,207.24,207.24,183.44,10,3.22,14,3,43,Yes
3314,6,17,213.77,213.77,172.01,12,3.76,13,3,45,Yes
3315,8,13,179.87,179.87,133.49,8,2.87,14,3,35,No
3316,10,12,179.47,179.47,135.92,9,2.82,15,3,36,No
3317,10,13,176.42,176.42,181.09,7,2.4,16,4,34,No
3318,4,16,201.18,201.18,113.41,11,3.03,16,3,40,Yes
3319,5,15,190.86,190.86,124.8,6,3.26,10,4,36,No
3320,7,11,197.26,197.26,111.05,11,3.51,10,4,39,Yes
3321,7,10,193.03,193.03,87.54,11,3.67,9,4,37,Yes
3322,7,14,197.2,197.2,152.46,10,2.85,15,4,36,No
3323,5,17,192.67,192.67,141.02,9,2.86,12,4,38,Yes
3324,6,16,161.22,161.22,133.97,7,2.12,11,3,40,Yes
3325,7,14,152.35,152.35,124.41,8,1.89,13,3,33,Yes
3326,11,8,191.67,191.67,131.89,12,3.18,18,3,35,No
3327,6,13,186.42,186.42,151.4,6,3.11,11,3,35,No
3328,4,19,202.41,202.41,185.03,10,3.07,12,3,42,Yes
3329,7,15,173.19,173.19,126.77,8,2.53,12,3,39,Yes
3330,7,10,182.34,182.34,87.05,9,3.13,11,4,35,Yes
3331,6,14,189.75,189.75,151.63,8,2.92,7,3,53,Yes
3332,8,10,210.27,210.27,127.32,13,4.37,9,3,42,Yes
3333,5,17,197.64,197.64,142.32,10,2.99,12,4,40,Yes
3334,5,15,189.12,189.12,114.78,8,2.87,12,4,37,Yes
3335,8,13,212.57,212.57,153.54,12,4.07,10,3,42,Yes
3336,7,11,193.32,193.32,133.19,10,3.11,15,3,36,Yes
3337,5,15,187.82,187.82,116.56,7,3.32,8,3,45,Yes
3338,6,12,188,188,113.16,10,3.21,11,3,39,Yes
3339,6,14,197.85,197.85,133.47,7,2.87,15,4,37,No
3340,7,15,189.45,189.45,166.12,7,3.17,12,3,37,No
3341,9,15,172.55,172.55,134.11,9,2.88,14,3,33,No
3342,6,12,185.45,185.45,148.23,7,2.62,13,4,38,No
3343,6,14,159.13,159.13,109.44,7,2.21,14,3,33,Yes
3344,6,17,166.45,166.45,135.67,7,1.99,16,3,37,Yes
3345,6,12,164.99,164.99,143.76,9,2.32,10,3,41,Yes
3346,7,13,209.32,209.32,147.17,12,3.7,13,3,40,Yes
3347,9,9,193.54,193.54,98.06,9,4.03,12,3,33,No
3348,6,11,166.05,166.05,128.28,8,2.08,15,3,33,No
3349,6,15,172.68,172.68,118.37,8,2.65,13,3,33,Yes
3350,6,16,179.65,179.65,140.32,8,2.43,14,3,42,Yes
3351,8,17,164.67,164.67,127.24,10,2.33,13,3,35,Yes
3352,6,16,197.39,197.39,153.61,12,3.53,8,3,42,Yes
3353,6,10,171.94,171.94,78.67,8,2.54,12,4,35,Yes
3354,6,13,188.6,188.6,130.88,10,3.15,10,4,38,Yes
3355,8,16,164.39,164.39,114.06,8,2.39,12,3,34,Yes
3356,6,12,176.32,176.32,151.88,11,2.51,15,3,31,Yes
3357,5,18,218.69,218.69,191.67,13,3.64,14,3,42,Yes
3358,8,12,157.2,157.2,98.67,10,2.38,15,3,28,No
3359,5,19,175.61,175.61,107.41,6,2.78,12,2,41,Yes
3360,5,15,188.47,188.47,184.82,6,2.91,12,3,35,No
3361,8,18,139.42,139.42,37.26,8,2.13,10,4,30,No
3362,6,15,167.47,167.47,136.35,8,2.33,12,3,39,Yes
3363,7,13,198.3,198.3,129.87,10,3.65,11,3,37,Yes
3364,7,12,201.39,201.39,135.03,7,3.6,14,3,39,No
3365,7,11,182.23,182.23,91.99,9,3.2,11,3,36,Yes
3366,7,14,182.83,182.83,168.37,10,2.56,13,4,35,No
3367,7,13,201.65,201.65,144.05,11,3.53,11,4,39,Yes
3368,6,14,161.47,161.47,133.49,9,2.21,13,3,36,Yes
3369,6,15,196.34,196.34,145.5,10,3.17,11,4,39,Yes
3370,8,17,164.47,164.47,106.68,10,2.89,9,3,35,Yes
3371,5,17,227.72,227.72,165.92,6,3.77,12,4,42,No
3372,8,14,200.27,200.27,126.32,8,3.17,17,4,36,No
3373,8,13,177.09,177.09,160.19,7,2.98,10,3,36,No
3374,10,15,148.49,148.49,128.87,9,2.44,8,3,30,No
3375,5,14,214.57,214.57,169.09,7,3.52,14,4,38,No
3376,8,11,199.23,199.23,122.52,7,3.21,17,3,40,No
3377,5,15,186.12,186.12,110.38,6,3.14,11,2,44,Yes
3378,7,14,172.45,172.45,145.71,9,2.5,9,3,43,Yes
3379,10,14,179.2,179.2,127.53,7,2.51,16,3,43,No
3380,10,13,170,170,158.06,10,2.82,12,4,29,No
3381,5,13,175.22,175.22,131.26,7,2.49,12,3,41,Yes
3382,6,10,197.62,197.62,199.19,8,3.4,12,3,32,No
3383,5,12,187.94,187.94,130.16,8,2.77,15,3,37,Yes
3384,7,10,191.21,191.21,123.68,10,2.93,16,4,33,Yes
3385,7,13,169.87,169.87,111.4,7,2.62,11,3,35,No
3386,8,11,201.22,201.22,114.03,11,4.11,7,3,43,Yes
3387,4,12,195.5,195.5,129.81,6,3.05,15,2,42,Yes
3388,6,16,210.25,210.25,139.82,12,3.91,8,3,48,Yes
3389,6,6,185.86,185.86,116.28,4,3.6,5,4,29,No
3390,8,14,163.09,163.09,156.12,10,2.53,11,3,34,No
3391,7,13,158.18,158.18,128.64,8,2.12,10,3,41,Yes
3392,6,13,180.16,180.16,137.6,9,2.91,9,3,41,Yes
3393,8,16,162.76,162.76,114.61,10,3.17,12,3,22,No
3394,5,15,191.32,191.32,149.73,9,2.84,13,3,39,Yes
3395,6,14,192.11,192.11,100.86,8,3.03,15,4,36,Yes
3396,5,16,183.71,183.71,98.5,6,2.84,11,4,38,No
3397,5,15,167.35,167.35,143.57,8,2.35,12,3,34,No
3398,8,10,196.64,196.64,115.12,7,3.75,13,3,35,No
3399,8,11,191.54,191.54,159.09,9,3.02,17,3,34,No
3400,9,14,162.22,162.22,177.87,10,1.94,12,4,38,No
3401,3,12,191.79,191.79,105.68,6,2.19,18,4,36,No
3402,4,16,191.14,191.14,130.79,9,2.1,16,4,41,No
3403,5,13,184.2,184.2,168.68,10,2.58,12,3,43,Yes
3404,6,16,170.07,170.07,144,7,2.62,9,3,36,No
3405,7,11,192.48,192.48,127.65,10,3.38,12,4,34,Yes
3406,7,13,178.46,178.46,147.74,10,2.61,12,3,38,Yes
3407,3,18,190.29,190.29,137.1,9,2.58,14,3,43,Yes
3408,7,14,204.81,204.81,147.11,11,3.4,12,4,38,Yes
3409,5,16,209.39,209.39,139.24,9,3.16,15,4,36,No
3410,4,12,179.17,179.17,91.31,5,2.42,15,4,36,No
3411,7,14,174.72,174.72,99.2,8,2.73,15,3,34,No
3412,9,14,157.88,157.88,158.39,9,2.53,10,3,32,No
3413,8,16,132.69,132.69,45.57,9,2.23,11,3,28,No
3414,8,10,185.91,185.91,167.71,8,3.15,13,3,32,No
3415,6,12,184.96,184.96,109.6,10,2.98,11,3,40,Yes
3416,8,16,151.36,151.36,144.95,9,2.51,7,3,31,No
3417,9,10,179.42,179.42,131.82,9,3.06,14,3,30,No
